,username,tweet,likes_count,sentiment_analysis,sentiment_value
149413,cienfue00797109,y que tiene de malo la vacuna rusa los rusos ya no son soviéticos no veo equivalencias para nada veo a un gobierno que si se preocupó por su gente y a otro que se preocupa mucho menos ah y que hace show por todo no entiendo cómo pueden hacer esa comparación tan absurda,0,Negativo,7.207604554339802e-19
210944,fernandjc09,nadie dice que la vacuna rusa no sirve simplemente que todavía no termina la fase iii ni se conocen los protocolos por lo que todavía no está aprobada por organismos internacionales por lo que no se conoce su efectividad lo razonable sería esperar a su aprobación,2,Negativo,7.402838044319065e-19
260494,diegomartin76ok,saben que no hay tal linea sino no haria lo que hacen todos los santos dias tengo una charla con mi viejo 70 años que esta practicamente encerrado desde marzo para desmentirle todo lo que escucho durante el dia sobre la vacuna rusa y que no se ponga peor de lo que esta,4,Negativo,7.40929248607554e-19
451019,ricardo_pea,pues hasta el momento muchos dicen que no piensan ponerse la vacuna rusa que ya es eficaz según ellos la oms ahora informa que no se cumplieron todos sus protocolos de desarrollo es decir que no les sirve les servirá la china cuando la saquen un poco más adelante que raro no,0,Negativo,7.437807018227376e-19
168307,cesarricardoal7,senador use lógica infantil si usted dice que la vacuna rusa es mejor el gobierno por no darle la razón compra otro tipo de vacunas bajo esa lógica manifieste que la rusa es la peor y que usted nunca la compraría y verá que en diez dias la adquieren,0,Negativo,7.455319848493575e-19
144142,estado_soy,estan mal los privilegios pero ud no era la que decia que la vacuna rusa o servia y no se la iba a dar no le parece psiquiatrico reclamar por algo que ud no quiere e incentiva a otros diciendo que es malo es como que salte diciendo ehh prenden fuego cocaina pienselo,10,Negativo,7.485101625392171e-19
269155,ddcscl,eres bien descerebrado tú debe ser que has hecho algo producto alguna vez por chile weon poca cosa vergüenza debería darte a ti hay que ponerte la vacuna rusa total si tiene efectos colaterales peor de lo que estás no creo que se pueda,0,Negativo,7.508637887502119e-19
171976,jhonierariza,no si es que todos queremos las vacunas pero ya hablando en serio cuando llegan nos tocó el peor gobierno en el peor momento tanto que hablaron de la vacuna rusa por ideas estúpidas y hoy esas vacunas son las que van a negociar y ya meses atrasados a comparación de otros,11,Negativo,7.510659985521623e-19
288053,inspectorlopez,hasta que no les diga que la vacuna rusa no sirve van a seguir insistiendo en el error de creer en algo que hasta putin les advirtió que les va a dar una versión light por eso le pido a cristina que les mande otra carta y los avive de mandar el avión a otro lado,0,Negativo,7.611765591008087e-19
129370,andugg,hoy acompañé a mi tía a vacunarse de la nada y mientras esperábamos una empleada municipal que estaba ahí nos dijo que ella y el hijo de 25 años ya se habían vacunado con la vacuna rusa dos dosis que le fueron negadas a la gente mayor es un desastre el plan de vacunación,2,Negativo,7.933701289748204e-19
201332,la_cookiee,queda claro que al presidente no le importa la salud de los mexicanos esta es la verdadera razón de su covid para que no lo estén cuestionando sobre la vacuna rusa y porque obviamente el ni pensar en ponérsela 54 de los rusos no confía en su vacuna y ni putin se la ha puesto,0,Negativo,7.956422952814785e-19
174315,nurulo15,mi abuela esa mujer de 90 años que no se quería vacunar pues ahora si quiere y ha ido 3 veces al medico para ver cuando la vacunan que quiere vacunarse ya porque no quiere ni la vacuna rusa ni la china no se si reír o llorar,2,Negativo,8.033777376753868e-19
226873,_dolaryesterday,dy coherencia opositora opositores le echan en cara a mario silva que no se van a poner esa vacuna rusa cuando el mismo putin no se la ha puesto pero si van a poner la de pfzer cuando el mismo ceo no se quiso poner la suya y vendió 60 de sus acciones por ese motivo,32,Negativo,8.085172248302136e-19
111479,koemangelmirez,señor casado otra mentira que cuenta de merkel el gobierno alemán dijo que no negociaría la compra de la vacuna rusa hasta que fuera aprobada por la ema y además quién lo dijo no fue merkel sino el ministro aleman de salud pero usted nada que ya sabemos que merkel no lo aguanta,0,Negativo,8.209075221987655e-19
347111,gabimans,qué talento tienen los k para acusar a los demás de lo que hacen ellos gollán está enojado con los q dicen que hay ideología en la elección de la vacuna rusa parece que hay gente que no se enteró que cayó el muro de berlín dice los que no se enteraron son ustedes gollán,13,Negativo,8.578850071921686e-19
251206,roblancope,el peor ejemplo argentina empieza vacunación con vacuna que putin hasta ahora no se ha puesto vacuna rusa no ha terminado fase tres y en rusia nadie se la quiere poner argentina le sirve a putin como carne de cañón eso quiere para el perú infórmese bien antes de opinar fuji,2,Negativo,8.727488414437776e-19
103341,lagriegahelena,longobardi no pidió un golpe de estado carrió nunca dijo que la vacuna rusa era veneno bullrich dice que se expresó mal cuando se rió diciendo que entregaría las malvinas parece que nosotros estamos equivocados y no estamos interpretando correctamente,29,Negativo,8.88236441232897e-19
131505,rafaeldidonato1,todo eso es cierto lo que no quita que derrape cada vez que se le ocurre defender lo indefendible y no me olvido que hablo contra la vacuna rusa y ahora ruega que la gente se vacune cuando él y varios más sembraron dudas sobre lo que no saben lo rascas y es más de lo mismo,17,Negativo,9.066530188206296e-19
177604,anamari32200161,yo recuerdo querido doctor cuando usted decía que no se vacunaria al menos no de los primeros rectificar es de sabios y lo aplaudo lo que no me queda claro es si usted se pondría la vacuna rusa aunque claro ahora que ya está vacunado no me sirve su respuesta,39,Negativo,9.078963869258392e-19
318778,antomlrzt91,los hombres que le dicen a la mina que deje de mirar teorias conspirativas son los mismos que no se quieren poner la vacuna rusa porque tienen miedo de volverse comunistas o peor que los rusos lo van a espiar como si le importara ver como te rascas las bolas marcelo,1,Negativo,9.128135551604771e-19
353097,andrea073,ayer me dijeron que nooooo que cómo iba a ser que ya compraban la vacuna que eso era cuando en el hipotético caso se aprobara l vacuna bueno amigos somos la fase 3 de la vacuna rusa eso es lo que negociaron estos nietos de un titanic lleno de putas van a usar la de prueba,1,Negativo,9.457706922609606e-19
127775,carotela,deberían de saber que hay países que no tienen una sola vacuna que no tienen nada y acá se quejan y se quejaban de que la vacuna rusa no era que era solo para los que votaron al gobierno que vacunaron con el veneno a el 48 porciento que vergüenza hablar mal e irse a vacunar,1,Negativo,9.467142510635204e-19
136626,nosemontarbici,javs solo te puedo comentar de una se hizo acá en perú por personas que obviamente no quieren lo mejor para el país toda una revuelta para no comprar la vacuna rusa muchos la despreciaron dijeron que si la traían no se la ponían nadie la quería ahora resulta que si la quieren,0,Negativo,9.547906891291192e-19
57427,marcelopasquet1,como ovejitas te traen una vacuna china con el peor resultado ref a evitar contagio que no la quiere nadie y que no tiene aprobación en el primer mundo y aquí todos calladitos nos íbamos a colar la verdad es que quedamos últimos en la cola,0,Negativo,9.868596474582398e-19
282655,davidfrnandez,puede existir la posibilidad de que no haya sido un suicidio y en cambio haya sido un asesinato premeditado del gobierno ruso para callar a un científico que quizás quería decir la verdad sobre la vacuna rusa contra el covid 19 puede ser no estoy asegurando nada,3,Negativo,9.917989957255141e-19
343400,morales_j7,tenemos el peor gobierno de la historia como van a comprar una vacuna que no está habilitada y ni siquiera se conocen sus estudios ni europa ni estados unidos conoce los estudios sobre la vacuna rusa la lanzaron de un dia para el otro y lo mas ironico si ya tienen la,0,Negativo,1.00817243750745e-18
78170,pablog43062527,el de peretta está mintiendo nadie dijo que el que murió de 28 años murió por el placebo murió por una causa no se sabe cuál que no podía adjudicarse a la vacuna ya que además se le había dado el placebo en brasil en el caso de la vacuna china se había suicidado,2,Negativo,1.0214254550701925e-18
355295,figueroa_bunge,hola tatto ahí estaremos lo que no se entiende de este presidente es que un día te golpea las palmas diciéndote sos un capo y al día siguiente si le queda cool te liquida y la de oxford en que quedó les dio una patada yo la vacuna rusa no me la pongo ni a palos,1,Negativo,1.0253009394375337e-18
173625,seorx510,se que salió en las noticias que la vacuna rusa tiene un 91 de efectividad ahora se va a hablar bien de ella ahora creo que la de ee uu y la china tienen un 50 o 60 de efectividad me dijeron que si te pones una de esas 2 y te agarra el covid la pasas mal pero no te moris,0,Negativo,1.0360356665191633e-18
350559,osogordni,la vacuna rusa no tiene ninguna intención de ser mala a propósito ni el gobierno quiere eso no se saben los efectos al 100 lo que pasa es que ya no pueden bancar más esta situación y van a buscar vacunar lo antes posible para terminar con la circulación del virus y abrir todo,14,Negativo,1.0415989744771506e-18
54402,pachorrosky,no entiendo por qué dicen que la vacuna rusa que llegó a la argentina está floja de papeles y no dicen lo mismo de la vacuna china que llegó a chile al fin y al cabo ninguno de los dos países es un prodigio de transparencia parece que quisieran ah claro,10,Negativo,1.0601850245215937e-18
192278,pachorrosky,no entiendo por qué dicen que la vacuna rusa que llegó a la argentina está floja de papeles y no dicen lo mismo de la vacuna china que llegó a chile al fin y al cabo ninguno de los dos países es un prodigio de transparencia parece que quisieran ah claro,10,Negativo,1.0601850245215937e-18
416382,alemaniarotluis,exacto la vacuna rusa no ha pasado las pruebas de seguridad ellos mismos han aceptado que no ha pasado por la tercera fase ninguna vacuna contra el covid ha pasado aun por esa tercera fase por eso no se pueden hacer pedidos aún de la rusa ni de ninguna otra,0,Negativo,1.0777954642942382e-18
342204,nadiamoretti,no se si la gente no está leyendo o qué pasa pero está claro que se hizo con la vacuna rusa lo mismo que con las otras hasta que no sean seguras no se van a aplicar pero hay que asegurar dosis para no quedarnos sin nada es gestionar o quedamos para lo último,0,Negativo,1.0841473899401397e-18
203030,felipesorema,tellez dijo claramente que la vacuna rusa es de mala calidad por tanto o te haces más rucio de lo que eres o pretendes alivianar los burdos y absurdos comentarios casi diarios de la senadora que la catapulto morena y que se pasó al pan en una acción por demás sinvergüenza,0,Negativo,1.1014025271173065e-18
286547,mativendramini,viste que los mismos que toman cds y dicen que no hace falta que esté aprobado tienen rechazo por la vacuna rusa y dicen que hasta que anmat no la apruebe no se la ponen lo qué es estar en contra porque sí eh,0,Negativo,1.1040555990764748e-18
34102,danyale66,si hace eso no sé si es para terminar de poner peor el papelón que puso la vez pasada o es por la locura que tienen aquí con la vacuna china que aún no ha sido aprobada por la ue no soy anti nada en este sentido que no soy muy allegado a la política de esta mi 2do hogar,0,Negativo,1.1337397871801556e-18
