,date,username,tweet,likes_count,sentiment_analysis
181208,2021-02-02,gustavo__olmos,parafraseando a campanella no dejemos que la aprobación de la vacuna rusa tape la gestión en la cuarentena la gestión fue mucho peor,585,Negativo
187726,2021-02-02,gorka_orive,la trasparencia científica llega también a la vacuna rusa sputnik v esta vacuna de 2 dosis separadas por 3 semanas usa 2 adenovirus diferentes en cada inyección tiene alta eficacia en diferentes grupos de edad y buen perfil de seguridad necesita congelación,584,Negativo
167312,2021-02-06,actualidadrt,unión europea la vacuna rusa sputnik v es una buena noticia para la humanidad,583,Positivo
194921,2021-01-29,cartoncalderon,espectacular cartón de describe a la perfección la vacuna rusa,581,Positivo
218185,2021-01-23,proceso,el empresario veracruzano alejandro cossío dijo que sólo espera la autorización de la cofepris para distribuir 2 millones de dosis de la vacuna rusa sputnik v que planea vender entre 720 y 820 pesos,578,Negativo
52782,2021-02-03,patricialopezl,me pregunto ahora que los británicos de astrazeneca nos dejan tirados brexit mediante llegan los rusos con súper sputnik v más buena bonita y barata y nos volvemos a olvidar de la vacuna china por qué si son los que más y mejor saben de esto del covid19 queremossaber,576,Negativo
174620,2021-02-03,thebigludwig,critican la compra y uso de la vacuna rusa china hindú y fueron los primeros en registrar a sus padres tíos abuelos suegros pensando que al ser los primeros en registrarse serán los primeros en vacunarse no no así no funciona es registro no apartado de lugares mivacuna,574,Negativo
171354,2021-02-04,berlich,puedo llamar a la sputin v vacuna rusa no estigmatiza y la de oxford a la oxford astrazeneca sí se sobreentiende entonces al coronavirus lo puedo llamar virus chino no es racista o sea no puedo decir cepa británica no eso sí me estás cargando siempre,571,Negativo
205107,2021-01-27,md_h0_draaronfc,segunda vacuna rusa covid 19 tiene efectividad del 100 regulador ándale terrorist4 es para hoy ponte a leer aunque sea una vez en tu vida aunque sea desquita 1 3 del sueldo que se te paga cuando nadie votó por ti pluri,570,Negativo
209055,2021-01-26,brozoxmiswebs,el insabi informó esta mañana que la próxima semana arribarán a méxico alrededor de 200 mil dosis de la vacuna rusa sputnik v,570,Neutro
174909,2021-02-03,jovinomas,yo me quiero vacunar con la vacuna rusa porque combina con mi comunismo,569,Negativo
180223,2021-02-02,lopezdoriga,últimahora autorizada por cofepris la vacuna rusa sputnik v contra covid 19,567,Neutro
185577,2021-02-02,jaromir_lit,me pongo la vacuna rusa unas semanas después todas las familias felices se parecen pero las infelices lo son cada una a su manera,564,Negativo
212977,2021-01-26,rochaperiodista,la vacuna rusa no porque no nos han aclarado si duele,561,Negativo
170652,2021-02-04,ferbelaunzaran,me arrancó la carcajada y vladimir putin están preparando un discurso por el inicio de la aplicación de la vacuna rusa andrés manuel escribirá el mensaje y putin el que lo lea me recordó a mi primaria políticamente incorrecta,557,Negativo
217009,2021-01-24,tano2412,miente clarín miente el mercenario mediático de apellido wiñazki el acuerdo satelital con rusia se firmó en octubre del 2019 durante el desgobierno de macri mezclan todo ya no saben que hacer para boicotear a la vacuna rusa y militar la muerte basta de pauta a clarín,556,Negativo
210460,2021-01-26,reporte_indigo,la senadora señaló que la vacuna rusa sputnik v es barata y es esta razón por la que el gobierno mexicano se ha inclinado a comprar las dosis aquí las declaraciones de la legisladora,556,Negativo
185479,2021-02-02,licomaldo,la vacuna rusa sputnik v fue presentada en la prestigiosa revista the lancet argentina producirá la vacuna sputnik v siguen llegando más dosis de la vacuna sputnik v yanina latorre varada en miami no puede volver a argentina buenas tardes,552,Negativo
201486,2021-01-27,rtultimahora,última hora despega de moscú el avión que transportará a argentina un nuevo cargamento de la vacuna rusa sputnik v,551,Neutro
189935,2021-02-02,gabyspepe,the lancet publica datos sobre la vacuna rusa sputnik v eficacia de más del 91 6 sin efectos adversos graves,549,Neutro
184107,2021-02-02,hectoralexx,la vacuna rusa es mala putin intervendrá en la elección de 2018 por amlo el prd recibe fusiles kalashnikov para armar a lópez en 2006 sheinbaum es una señora soviética en todas esas jaladas hay una misma pulsión autoritaria rusofobia trasnochada de la guerra fría,548,Negativo
200053,2021-01-28,_vicenteserrano,la senadora traidora del pan está furibunda contra la vacuna rusa sputnikv pero escupiría su veneno si fuera la vacuna enviada a los gobiernos estatales de su partido el dr ya le respondió incluso un servidor la reta a un debate,548,Negativo
172647,2021-02-04,librepensador04,vacuna rusa casi perfecta con una temperatura entre 2 y 8 y fue la primera en salir al público,547,Positivo
213289,2021-01-25,sadimlopez,mx déjenme adivinar van intentar comprar la vacuna rusa sputnik v esa que su emisario lordmontajes dice que es chafa y que no está aprobada por la oms y la fda,545,Negativo
183949,2021-02-02,sebrobles,si todavía gobernase macri no habría vacuna rusa estaríamos discutiendo si la hidroxicloroquina sirve o no para combatir el coronavirus y si la vacuna de pfizer llegaría para trabajadores esenciales en 2025 o 2026,545,Negativo
56952,2021-01-27,elhigadodmarita,mariela vela una voluntaria de la vacuna sinopharm falleció ayer a causa del covid19 por qué no es noticia de primera plana en el comercio la república canal n america tv y etc no es esta la vacuna china cara y con solo 68 de efectividad que van a poner a los peruanos,544,Negativo
189552,2021-02-02,pcorrea78,la vacuna rusa dos dosis eficacia de 91 no reportan eventos adversos serios,543,Neutro
172265,2021-02-04,jorgeprotesta,se dieron cuenta q la vacuna rusa es la mejor y decidieron negociar pero como siempre tarde,543,Positivo
203021,2021-01-27,lillytellez,usted no tiene ética usted tiene intereses políticos y justifica que el gobierno compre vacuna rusa sin la aprobación sanitaria de la oms la ue la fda y la comunidad científica internacional es muy importante la vacunación pero con aval científico no ideológico,542,Negativo
209634,2021-01-26,luiscardenasmx,quizá la vacuna rusa funciona quizá la vacuna rusa no tiene efectos secundarios quizá la coferpis actúa de buena fe el problema es que todo lleva siempre a un quizá todo es improvisar nos basamos en corazonadas no en ciencia quizá todo salga bien quizá no,542,Negativo
193139,2021-01-30,riaton_don,entre lópez y putin preparan el discurso para la aplicación de la vacuna rusa lópez será quien lo escriba y putin el que lo lea,538,Negativo
191773,2021-01-31,marcelofavaok,foto documento en fuerte apache echaron a la campora y a barrios de pie que iban a inscribirlos para la vacuna rusa se salvaron casi los golpean a todos los militantes k se tuvieron que ir,535,Negativo
210802,2021-01-26,lillytellez,qué agenda ni qué nada se trata de la salud del pueblo la vacuna rusa no está aprobada por la comunidad científica internacional tengan valor de señalar la ineptitud del gobierno en el tema de salud olvídese de la política piense en las vidas humanas,532,Negativo
199510,2021-01-28,ponchogutz,la vacuna rusa me dejó un moretón bien raro,531,Neutro
186607,2021-02-02,ferbelaunzaran,son muy chistosos trollea a por no tener bola de cristal la fecha del tuit demuestra que las críticas de la senadora son antes de la publicación de los estudios de fase 3 de la vacuna rusa qué bueno que se cumplió lo que lilly pedía,526,Negativo
212495,2021-01-26,chavelavaldez1,merkel ofrece apoyo a moscú para entrada de vacuna rusa sputnik v a ue y ahora que dirá seguirá con su paranoia tratando de denostar todo lo que hace el gobierno federal,525,Negativo
189302,2021-02-02,doctormime,ahora si me pongo la vacuna rusa por fin publicaron que se venga tambien la rusa vamos carajo donde pongo el brazo o la nalga,524,Negativo
203109,2021-01-27,somosvioletas,cuando nos pongan la vacuna rusa,524,Neutro
181789,2021-02-02,syzavel19,de no creerse los vociferantes ahora dicen que la señora téllez obligó a a mx a pronunciarse sobre la vacuna rusa,523,Negativo
189581,2021-02-02,manuelhborbolla,ahora sí es una vacuna de calidad cuál será la queja después de esto eficacia de más del 91 y sin efectos adversos graves the lancet publica los datos del ensayo de fase iii de la vacuna rusa sputnik v,523,Negativo
215218,2021-01-25,lillytellez,porqué por la vacuna rusa cuando no han terminado de hacerse las pruebas ni validaciones sobre la misma y los resultados no son los óptimos no se tiene claridad sobre su eficacia y seguridad aún no se tienen los estudios de la fase 3 y de la fase 2 se entregaron cifras alteradas,522,Negativo
189655,2021-02-02,cyngarciaradio,último momento sputnikv covid 19 la prestigiosa revista científica the lancet publica la eficacia del 91 del ensayo de fase iii de la vacuna rusa sputnik v contra el covid 19,520,Positivo
207173,2021-01-27,l3luisa,mis queridos chair les dejo la vacuna rusa que me tocaba úsenla así de espléndida soy atolesputnikv,519,Negativo
193349,2021-01-30,revolucion3_0,comité de moléculas nuevas de la cofepris otorga el visto bueno para la vacuna rusa sputnik v,516,Neutro
202514,2021-01-27,minervahdezmx,este gobierno debe privilegiar la salud de las y los mexicanos comprar la vacuna rusa sin que tenga el aval científico es un error más en el manejo de la crisis sanitaria mi solidaridad con mi compañera,514,Negativo
212974,2021-01-26,rochaperiodista,por cierto la vacuna rusa sputnik v ya se la aplicaron el presidente y la vicepresidenta de argentina,513,Negativo
58359,2021-01-24,mondisfeliz,dicen que lópez dió positivo pero creo que es otra de sus mentiras supuestamente el 30 de octubre pasado se habría puesto la vacuna china cansino,510,Negativo
188032,2021-02-02,bbimbi,después de ríos de tinta y horas de políticos y periodistas desparramando miedo por los medios de comunicación inclusive una conocida diputada que pedía a la gente que no tome la vacuna rusa k acá estamos nadie va a pedir disculpas por el daño a la salud pública,506,Negativo
201854,2021-01-27,soypipu,chupan anos pero no se quieren poner una vacuna rusa hijos de su reputa madre,501,Negativo
198347,2021-01-28,rtultimahora,última hora aterriza en argentina el vuelo con el tercer cargamento de la vacuna rusa sputnik v,500,Neutro
170811,2021-02-04,ccarballo50,a las 21 30 en en hablaremos de estrategia vacuna la nueva vacuna rusa es buena y desvelaremos el secreto de la igg negativa a los 21 días de la vacunacion primera dosis es normal ha fallado,499,Negativo
182473,2021-02-02,proceso,la senadora del pan lilly téllez insistió en que la vacuna rusa sputnik v debe obtener el aval de la unión europea la fda y la oms,498,Negativo
188367,2021-02-02,reuterslatam,la vacuna rusa sputnik v tuvo una eficacia del 91 6 en la prevención del desarrollo del covid 19 según los resultados de su ensayo clínico de última fase publicados en la revista médica internacional the lancet,494,Negativo
193769,2021-01-30,paco_lastra,siguen las causalidades recordemos que en política no hay casualidades amlo se enferma el día que se descubre que no tiene ningún contrato con pfizer amlo reaparece el día que se descubre que la vacuna rusa no ha sido autorizada para su uso en el país,487,Negativo
169693,2021-02-05,hernan_mazza,te quiero ver macrista haciendo fila para ponerte la vacuna rusa la del camarada putin el que admira a cristina ese mismo,487,Negativo
54264,2021-01-31,victorgguerrero,diccionario de la semana vacuna rusa ariete geopolítico vacuna china inundación geopolítica farma business anglosajón sano espíritu emprendedor,486,Positivo
191762,2021-01-31,victorgguerrero,diccionario de la semana vacuna rusa ariete geopolítico vacuna china inundación geopolítica farma business anglosajón sano espíritu emprendedor,486,Positivo
172286,2021-02-04,actualidadrt,nobel de medicina aplaude la eficacia de la vacuna rusa sputnik v,485,Positivo
180114,2021-02-02,milenio,últimahora vacuna rusa sputnikv recibe aprobación para uso de emergencia en méxico,484,Positivo
188300,2021-02-02,cmonterooficial,la vacuna rusa sputnikv alcanza una eficacia del 91 6,484,Positivo
